fname,label
394077b2.wav,Bass_drum Electric_piano Gong 
39409d9a.wav,Gong Fireworks Drawer_open_or_close 
394ae699.wav,Bass_drum Double_bass Cello 
39559fac.wav,Violin_or_fiddle Harmonica Trumpet 
3961531d.wav,Fart Bass_drum Electric_piano 
3962df6c.wav,Acoustic_guitar Cowbell Fireworks 
39638219.wav,Harmonica Trumpet Violin_or_fiddle 
396b8a97.wav,Glockenspiel Fireworks Finger_snapping 
397a9fd4.wav,Acoustic_guitar Glockenspiel Gong 
397c8ecf.wav,Bass_drum Electric_piano Gong 
397ffa21.wav,Hi-hat Cowbell Gong 
398464f2.wav,Violin_or_fiddle Cello Flute 
3989a3f8.wav,Violin_or_fiddle Clarinet Harmonica 
3992aa83.wav,Flute Gong Cello 
39a20375.wav,Saxophone Flute Clarinet 
39a5e337.wav,Bass_drum Gong Electric_piano 
39a745ef.wav,Violin_or_fiddle Saxophone Clarinet 
39b23710.wav,Meow Squeak Bark 
39b33737.wav,Trumpet Harmonica Oboe 
39b4dc60.wav,Violin_or_fiddle Clarinet Harmonica 
39baed1a.wav,Glockenspiel Electric_piano Clarinet 
39c4f4e1.wav,Computer_keyboard Applause Cowbell 
39d7d691.wav,Hi-hat Gunshot_or_gunfire Trumpet 
39dac8ec.wav,Violin_or_fiddle Harmonica Clarinet 
39e17212.wav,Clarinet Saxophone Cello 
39eae3ed.wav,Tearing Scissors Keys_jangling 
39ebc50e.wav,Flute Saxophone Clarinet 
3a0801f9.wav,Cello Gong Double_bass 
3a101502.wav,Saxophone Clarinet Acoustic_guitar 
3a217174.wav,Harmonica Flute Clarinet 
3a2b16bb.wav,Trumpet Saxophone Oboe 
3a2dd0df.wav,Saxophone Clarinet Gong 
3a4c9365.wav,Microwave_oven Shatter Drawer_open_or_close 
3a538028.wav,Laughter Squeak Cough 
3a5f8a0d.wav,Clarinet Oboe Flute 
3a65bf59.wav,Gunshot_or_gunfire Drawer_open_or_close Snare_drum 
3a6800f9.wav,Gong Acoustic_guitar Cello 
3a73a784.wav,Trumpet Saxophone Oboe 
3a74fdce.wav,Clarinet Saxophone Flute 
3a754901.wav,Acoustic_guitar Gong Electric_piano 
3a757c5c.wav,Cello Double_bass Saxophone 
3a77e585.wav,Bass_drum Electric_piano Gong 
3a7bfe7f.wav,Cough Laughter Squeak 
3a7cccbf.wav,Hi-hat Shatter Snare_drum 
3a891940.wav,Double_bass Cello Acoustic_guitar 
3a925387.wav,Flute Bark Clarinet 
3aa68c4d.wav,Violin_or_fiddle Flute Cello 
3ab2be0f.wav,Glockenspiel Acoustic_guitar Electric_piano 
3ab3731d.wav,Bass_drum Gong Snare_drum 
3abb82a8.wav,Flute Saxophone Clarinet 
3ac452a6.wav,Double_bass Cello Gong 
3ac46d6b.wav,Telephone Flute Electric_piano 
3ac65f4c.wav,Clarinet Saxophone Acoustic_guitar 
3acaed28.wav,Double_bass Cello Acoustic_guitar 
3ad721ec.wav,Tambourine Hi-hat Shatter 
3ad726b4.wav,Bass_drum Gunshot_or_gunfire Saxophone 
3ad731d5.wav,Acoustic_guitar Snare_drum Gong 
3ad97cdc.wav,Flute Double_bass Bark 
3add7ae7.wav,Clarinet Saxophone Flute 
3aee772a.wav,Bass_drum Electric_piano Gong 
3af6edbb.wav,Bus Acoustic_guitar Fart 
3b0428f0.wav,Bass_drum Electric_piano Gong 
3b15d12b.wav,Harmonica Violin_or_fiddle Trumpet 
3b17670b.wav,Violin_or_fiddle Cello Harmonica 
3b1be6a5.wav,Bass_drum Electric_piano Gong 
3b1ecb2f.wav,Double_bass Cello Acoustic_guitar 
3b38bfe7.wav,Acoustic_guitar Clarinet Gong 
3b474488.wav,Hi-hat Cowbell Shatter 
3b4d8fb9.wav,Clarinet Saxophone Flute 
3b509899.wav,Telephone Meow Flute 
3b564d0a.wav,Shatter Chime Snare_drum 
3b5d46e6.wav,Knock Bass_drum Fireworks 
3b605cc3.wav,Flute Clarinet Saxophone 
3b620674.wav,Clarinet Saxophone Flute 
3b66f852.wav,Trumpet Oboe Saxophone 
3b67faea.wav,Cello Violin_or_fiddle Acoustic_guitar 
3b6964dc.wav,Tambourine Shatter Scissors 
3b7321da.wav,Hi-hat Gunshot_or_gunfire Tambourine 
3b781a97.wav,Flute Clarinet Gong 
3b80d9d0.wav,Acoustic_guitar Microwave_oven Gong 
3b880d22.wav,Acoustic_guitar Cowbell Chime 
3b912ab6.wav,Clarinet Flute Violin_or_fiddle 
3b95f75a.wav,Electric_piano Saxophone Bark 
3b98ab08.wav,Finger_snapping Scissors Writing 
3b9a7b99.wav,Writing Fart Shatter 
3b9d4a87.wav,Double_bass Cello Electric_piano 
3ba290cf.wav,Scissors Keys_jangling Writing 
3ba41526.wav,Bass_drum Snare_drum Knock 
3bb0dc97.wav,Violin_or_fiddle Cowbell Flute 
3bb40757.wav,Clarinet Flute Chime 
3bb57763.wav,Trumpet Oboe Saxophone 
3bb7c35c.wav,Fart Telephone Laughter 
3bbd1d9d.wav,Finger_snapping Fireworks Tearing 
3bca311a.wav,Bass_drum Gong Knock 
3bcf1e56.wav,Hi-hat Writing Shatter 
3bdae30e.wav,Glockenspiel Fireworks Finger_snapping 
3bed0356.wav,Hi-hat Cowbell Gong 
3c05ee07.wav,Trumpet Harmonica Violin_or_fiddle 
3c0a9c7e.wav,Gong Chime Flute 
3c0e6e53.wav,Oboe Clarinet Harmonica 
3c1629c6.wav,Writing Scissors Drawer_open_or_close 
3c1bfc9e.wav,Violin_or_fiddle Cello Flute 
3c49ddbb.wav,Clarinet Flute Chime 
3c4dbc47.wav,Bass_drum Electric_piano Snare_drum 
3c59a586.wav,Hi-hat Cowbell Gong 
3c5c5d59.wav,Bass_drum Tambourine Gong 
3c5cd813.wav,Cowbell Acoustic_guitar Finger_snapping 
3c6806e4.wav,Hi-hat Gunshot_or_gunfire Tambourine 
3c6d43ec.wav,Bass_drum Gong Electric_piano 
3c6fef48.wav,Clarinet Flute Electric_piano 
3c791c43.wav,Acoustic_guitar Fireworks Writing 
3c7db3ac.wav,Trumpet Harmonica Oboe 
3c879148.wav,Snare_drum Hi-hat Gunshot_or_gunfire 
3c8ab792.wav,Cello Gong Acoustic_guitar 
3c9dac3f.wav,Acoustic_guitar Clarinet Gong 
3cc6a2cd.wav,Clarinet Flute Oboe 
3cc6edac.wav,Acoustic_guitar Gong Electric_piano 
3cc834fd.wav,Shatter Hi-hat Scissors 
3cc89a98.wav,Saxophone Clarinet Flute 
3cca9c37.wav,Trumpet Acoustic_guitar Fireworks 
3cd08599.wav,Hi-hat Gong Gunshot_or_gunfire 
3cd53659.wav,Cello Double_bass Acoustic_guitar 
3cdf8846.wav,Fart Burping_or_eructation Laughter 
3ce96793.wav,Oboe Clarinet Saxophone 
3cee28fc.wav,Bass_drum Electric_piano Gong 
3cee3187.wav,Snare_drum Gunshot_or_gunfire Hi-hat 
3cfdf1f6.wav,Clarinet Saxophone Cello 
3d04368f.wav,Hi-hat Gunshot_or_gunfire Shatter 
3d088695.wav,Drawer_open_or_close Knock Acoustic_guitar 
3d0de63c.wav,Acoustic_guitar Electric_piano Gong 
3d0ec9da.wav,Double_bass Acoustic_guitar Cello 
3d123994.wav,Knock Acoustic_guitar Trumpet 
3d147046.wav,Clarinet Saxophone Flute 
3d1b68f0.wav,Bass_drum Electric_piano Snare_drum 
3d300af6.wav,Microwave_oven Gong Bus 
3d398ef1.wav,Bass_drum Knock Snare_drum 
3d3a98aa.wav,Squeak Fart Violin_or_fiddle 
3d406694.wav,Cello Clarinet Gong 
3d48ec08.wav,Hi-hat Gunshot_or_gunfire Tambourine 
3d49faa6.wav,Double_bass Bass_drum Cello 
3d4aaff3.wav,Double_bass Acoustic_guitar Electric_piano 
3d5626a5.wav,Harmonica Bus Gong 
3d5751ee.wav,Bass_drum Knock Double_bass 
3d591986.wav,Flute Chime Clarinet 
3d5cf3f8.wav,Fireworks Writing Bark 
3d5d1b2b.wav,Oboe Clarinet Microwave_oven 
3d74e612.wav,Glockenspiel Clarinet Acoustic_guitar 
3d78d5f8.wav,Bass_drum Snare_drum Tambourine 
3d7945b9.wav,Bass_drum Electric_piano Gong 
3d8bd5ce.wav,Bass_drum Electric_piano Gong 
3d978544.wav,Clarinet Saxophone Flute 
3d99ad61.wav,Burping_or_eructation Tearing Applause 
3da51b49.wav,Flute Clarinet Oboe 
3da83f7b.wav,Clarinet Saxophone Acoustic_guitar 
3dc944e8.wav,Acoustic_guitar Clarinet Saxophone 
3dcbefe2.wav,Clarinet Saxophone Flute 
3dd1656b.wav,Double_bass Cello Gong 
3dd457cf.wav,Bass_drum Fart Electric_piano 
3ddc79de.wav,Cello Acoustic_guitar Double_bass 
3ddc8d03.wav,Trumpet Violin_or_fiddle Harmonica 
3de7d1e1.wav,Double_bass Cello Acoustic_guitar 
3df030f4.wav,Trumpet Saxophone Harmonica 
3df47a15.wav,Bass_drum Knock Double_bass 
3df8b04c.wav,Flute Saxophone Clarinet 
3dfdf671.wav,Gunshot_or_gunfire Snare_drum Fireworks 
3dffa69c.wav,Flute Oboe Clarinet 
3e0790d9.wav,Bass_drum Snare_drum Electric_piano 
3e09ffa5.wav,Cello Violin_or_fiddle Harmonica 
3e0dab7d.wav,Acoustic_guitar Clarinet Telephone 
3e14b506.wav,Acoustic_guitar Gong Cello 
3e1ae80a.wav,Acoustic_guitar Glockenspiel Electric_piano 
3e28d521.wav,Violin_or_fiddle Harmonica Trumpet 
3e2cc8ac.wav,Bass_drum Knock Double_bass 
3e2df2dd.wav,Violin_or_fiddle Trumpet Acoustic_guitar 
3e2f8b7e.wav,Hi-hat Gunshot_or_gunfire Tambourine 
3e31531e.wav,Violin_or_fiddle Trumpet Harmonica 
3e3d7cf0.wav,Acoustic_guitar Glockenspiel Gong 
3e3da714.wav,Bass_drum Knock Cello 
3e3f3954.wav,Hi-hat Scissors Tambourine 
3e40ed13.wav,Clarinet Saxophone Flute 
3e45e6d4.wav,Bark Electric_piano Saxophone 
3e464c0a.wav,Clarinet Flute Electric_piano 
3e47d2ad.wav,Clarinet Flute Chime 
3e5856e4.wav,Bass_drum Electric_piano Tambourine 
3e6fbec7.wav,Scissors Hi-hat Shatter 
3e71ea8e.wav,Hi-hat Shatter Fireworks 
3e7d5a90.wav,Double_bass Knock Cello 
3e810d62.wav,Laughter Cough Acoustic_guitar 
3e9a1a9f.wav,Hi-hat Cowbell Snare_drum 
3e9a79a9.wav,Bass_drum Snare_drum Knock 
3e9b7d03.wav,Squeak Fart Tearing 
3ea22ce1.wav,Saxophone Clarinet Flute 
3ea790f1.wav,Clarinet Flute Saxophone 
3ea7a660.wav,Saxophone Clarinet Acoustic_guitar 
3ea8071a.wav,Knock Acoustic_guitar Trumpet 
3eab370c.wav,Tearing Gunshot_or_gunfire Hi-hat 
3eaf7d6f.wav,Saxophone Flute Clarinet 
3ebafe68.wav,Bass_drum Knock Snare_drum 
3ed56391.wav,Squeak Meow Bark 
3ed76a58.wav,Fart Gunshot_or_gunfire Fireworks 
3ee35715.wav,Violin_or_fiddle Cello Harmonica 
3ef31a48.wav,Acoustic_guitar Electric_piano Gong 
3efbb755.wav,Trumpet Saxophone Oboe 
3f01caae.wav,Flute Electric_piano Clarinet 
3f052a47.wav,Acoustic_guitar Electric_piano Gong 
3f06498c.wav,Bass_drum Gong Double_bass 
3f0bcf1e.wav,Saxophone Acoustic_guitar Electric_piano 
3f100727.wav,Bass_drum Knock Gong 
3f179242.wav,Tearing Writing Squeak 
3f1983c4.wav,Chime Fart Telephone 
3f292d29.wav,Clarinet Saxophone Flute 
3f2aad90.wav,Clarinet Double_bass Cello 
3f2e6270.wav,Bass_drum Snare_drum Tambourine 
3f303b25.wav,Electric_piano Gong Glockenspiel 
3f3263b9.wav,Clarinet Saxophone Cello 
3f3bafb3.wav,Violin_or_fiddle Trumpet Gong 
3f3dd3e8.wav,Shatter Squeak Fart 
3f40a829.wav,Hi-hat Tearing Shatter 
3f40ac16.wav,Bass_drum Gong Double_bass 
3f4a067b.wav,Telephone Cello Flute 
3f602de6.wav,Trumpet Saxophone Harmonica 
3f6727f4.wav,Bass_drum Snare_drum Tearing 
3f738b52.wav,Double_bass Gong Cello 
3f76367a.wav,Trumpet Oboe Saxophone 
3f791105.wav,Acoustic_guitar Glockenspiel Gong 
3f7c6870.wav,Double_bass Cello Gong 
3f87a744.wav,Snare_drum Knock Tambourine 
3f911b76.wav,Bark Double_bass Flute 
3f99d678.wav,Bass_drum Electric_piano Gong 
3f9d6c47.wav,Flute Clarinet Oboe 
3fa164e1.wav,Saxophone Clarinet Flute 
3fab210e.wav,Burping_or_eructation Laughter Fart 
3fad1612.wav,Saxophone Flute Clarinet 
3fae1ab5.wav,Acoustic_guitar Fireworks Snare_drum 
3fb0052f.wav,Keys_jangling Tambourine Shatter 
3fb4698b.wav,Writing Shatter Keys_jangling 
3fb68fe3.wav,Telephone Cello Acoustic_guitar 
3fbd5abc.wav,Electric_piano Acoustic_guitar Saxophone 
3fc65312.wav,Fart Tearing Hi-hat 
3fc75e60.wav,Acoustic_guitar Snare_drum Gong 
3fcb5349.wav,Bass_drum Snare_drum Tambourine 
3fd64e31.wav,Squeak Harmonica Acoustic_guitar 
3fea7b99.wav,Fart Burping_or_eructation Gunshot_or_gunfire 
3ff1968b.wav,Clarinet Acoustic_guitar Saxophone 
3ff897bb.wav,Fireworks Fart Squeak 
3ffa47a3.wav,Cello Double_bass Gong 
400b666e.wav,Oboe Flute Meow 
40188a92.wav,Double_bass Acoustic_guitar Cello 
401abadb.wav,Saxophone Clarinet Oboe 
40290b3a.wav,Fart Bass_drum Tearing 
402e665f.wav,Bass_drum Tambourine Cello 
40407708.wav,Clarinet Acoustic_guitar Glockenspiel 
4041035d.wav,Flute Oboe Clarinet 
40593f71.wav,Bass_drum Electric_piano Gong 
406845db.wav,Clarinet Saxophone Flute 
4069fc99.wav,Saxophone Oboe Trumpet 
406c7d4a.wav,Finger_snapping Scissors Shatter 
406e49e3.wav,Violin_or_fiddle Harmonica Trumpet 
4071d518.wav,Fart Bass_drum Gunshot_or_gunfire 
4072a67c.wav,Bass_drum Snare_drum Electric_piano 
4085b42c.wav,Clarinet Flute Violin_or_fiddle 
408a70d4.wav,Clarinet Saxophone Flute 
40902dc6.wav,Acoustic_guitar Gong Snare_drum 
40ae955f.wav,Hi-hat Gong Gunshot_or_gunfire 
40c428f4.wav,Fart Tearing Bass_drum 
40c67abd.wav,Gong Cello Acoustic_guitar 
40c7fc93.wav,Telephone Trumpet Knock 
40d267d4.wav,Tearing Drawer_open_or_close Scissors 
40d3c212.wav,Shatter Squeak Writing 
40ee7f27.wav,Trumpet Saxophone Harmonica 
40f595b9.wav,Clarinet Saxophone Violin_or_fiddle 
40f7e04d.wav,Fart Bass_drum Gunshot_or_gunfire 
40f8b146.wav,Saxophone Clarinet Violin_or_fiddle 
40ff635f.wav,Clarinet Flute Chime 
4110cbce.wav,Glockenspiel Acoustic_guitar Gong 
41111461.wav,Knock Bass_drum Gong 
411418ba.wav,Acoustic_guitar Snare_drum Gong 
41213cff.wav,Clarinet Saxophone Flute 
412b1b28.wav,Shatter Snare_drum Drawer_open_or_close 
4149610d.wav,Finger_snapping Snare_drum Scissors 
414aebb7.wav,Acoustic_guitar Double_bass Gong 
414bb5ac.wav,Hi-hat Cowbell Shatter 
414eba60.wav,Applause Squeak Cough 
4153a364.wav,Laughter Gong Fireworks 
4157ee19.wav,Writing Tearing Laughter 
41634ab8.wav,Clarinet Flute Saxophone 
41696937.wav,Cello Acoustic_guitar Violin_or_fiddle 
416d2ced.wav,Drawer_open_or_close Squeak Microwave_oven 
41703f1f.wav,Tambourine Hi-hat Chime 
41709be8.wav,Hi-hat Gunshot_or_gunfire Shatter 
41715c37.wav,Clarinet Flute Saxophone 
41780230.wav,Hi-hat Gunshot_or_gunfire Tambourine 
4184eb4e.wav,Fart Tearing Fireworks 
4185a415.wav,Gong Fireworks Bus 
4186cc4c.wav,Clarinet Flute Saxophone 
418f1a5a.wav,Gong Glockenspiel Acoustic_guitar 
41990e60.wav,Hi-hat Gunshot_or_gunfire Shatter 
419941be.wav,Glockenspiel Acoustic_guitar Electric_piano 
4199d0f0.wav,Trumpet Violin_or_fiddle Flute 
419afd97.wav,Hi-hat Gong Shatter 
419c12ce.wav,Laughter Cough Fireworks 
41a655a6.wav,Bass_drum Knock Gong 
41a968ad.wav,Knock Trumpet Fireworks 
41b4cd96.wav,Gong Acoustic_guitar Electric_piano 
41b78889.wav,Finger_snapping Snare_drum Shatter 
41b8423a.wav,Snare_drum Hi-hat Bass_drum 
41bb589f.wav,Clarinet Saxophone Flute 
41bba462.wav,Saxophone Violin_or_fiddle Oboe 
41c0bf03.wav,Flute Clarinet Saxophone 
41c5de96.wav,Acoustic_guitar Gong Violin_or_fiddle 
41d04003.wav,Violin_or_fiddle Harmonica Clarinet 
41d16d00.wav,Violin_or_fiddle Cello Flute 
41d3e434.wav,Scissors Tearing Keys_jangling 
41d5296e.wav,Trumpet Oboe Clarinet 
41d8cb59.wav,Clarinet Saxophone Flute 
41eaa621.wav,Clarinet Flute Gong 
41ebdb67.wav,Harmonica Violin_or_fiddle Trumpet 
41ed04fc.wav,Flute Clarinet Saxophone 
41ee0c63.wav,Laughter Harmonica Bark 
41fd4d3b.wav,Fireworks Chime Snare_drum 
4208414a.wav,Acoustic_guitar Clarinet Saxophone 
420ee57b.wav,Knock Snare_drum Gunshot_or_gunfire 
420f2b99.wav,Double_bass Cello Gong 
421d2407.wav,Electric_piano Cello Gong 
4223de81.wav,Microwave_oven Squeak Drawer_open_or_close 
4225570f.wav,Acoustic_guitar Gong Clarinet 
42260c5c.wav,Bass_drum Gong Electric_piano 
42291a44.wav,Violin_or_fiddle Saxophone Oboe 
422b26aa.wav,Flute Clarinet Saxophone 
422b9509.wav,Flute Clarinet Violin_or_fiddle 
422e0266.wav,Hi-hat Gong Gunshot_or_gunfire 
4239c7d3.wav,Trumpet Keys_jangling Shatter 
423afcad.wav,Acoustic_guitar Cello Gong 
4252d0e8.wav,Flute Clarinet Violin_or_fiddle 
42557556.wav,Gong Acoustic_guitar Trumpet 
425b49f2.wav,Oboe Flute Clarinet 
425fdc34.wav,Acoustic_guitar Gong Glockenspiel 
426189f7.wav,Bass_drum Electric_piano Snare_drum 
4263ad5d.wav,Double_bass Cello Acoustic_guitar 
4269ed34.wav,Gong Electric_piano Bass_drum 
426e5b78.wav,Computer_keyboard Hi-hat Writing 
4272aa40.wav,Clarinet Flute Saxophone 
427f30fd.wav,Snare_drum Telephone Hi-hat 
4280e5dd.wav,Violin_or_fiddle Flute Squeak 
429341b0.wav,Finger_snapping Bass_drum Knock 
42953ec5.wav,Hi-hat Cowbell Gong 
42a32da8.wav,Keys_jangling Tambourine Scissors 
42aea0ea.wav,Cello Gong Clarinet 
42afb95e.wav,Bass_drum Snare_drum Tearing 
42afd261.wav,Trumpet Harmonica Oboe 
42b8fcae.wav,Squeak Drawer_open_or_close Cough 
42bb6329.wav,Glockenspiel Acoustic_guitar Electric_piano 
42ca4247.wav,Oboe Clarinet Saxophone 
42cbde1c.wav,Bass_drum Fart Gunshot_or_gunfire 
42cdab3a.wav,Fart Squeak Fireworks 
42d318cd.wav,Oboe Saxophone Trumpet 
42d52fd2.wav,Telephone Flute Electric_piano 
42d59b16.wav,Bass_drum Electric_piano Gong 
42dc7f91.wav,Cello Gong Flute 
42e300f5.wav,Clarinet Saxophone Flute 
42e35bad.wav,Clarinet Violin_or_fiddle Flute 
42f2c1a0.wav,Trumpet Violin_or_fiddle Harmonica 
430a19a8.wav,Saxophone Clarinet Acoustic_guitar 
430dfbd9.wav,Saxophone Clarinet Oboe 
43159367.wav,Clarinet Flute Saxophone 
4315de2d.wav,Glockenspiel Finger_snapping Hi-hat 
432d77c9.wav,Clarinet Saxophone Cello 
433221cb.wav,Clarinet Saxophone Oboe 
433490d3.wav,Double_bass Cello Gong 
43369aab.wav,Acoustic_guitar Gong Snare_drum 
433726c5.wav,Violin_or_fiddle Harmonica Cello 
433cee10.wav,Drawer_open_or_close Squeak Microwave_oven 
433d59e7.wav,Chime Fart Telephone 
4342d13c.wav,Flute Oboe Clarinet 
4344dcbc.wav,Flute Clarinet Cello 
4348f2de.wav,Clarinet Saxophone Oboe 
435117ac.wav,Acoustic_guitar Shatter Hi-hat 
43527286.wav,Clarinet Flute Chime 
4359791d.wav,Acoustic_guitar Gong Electric_piano 
435f233f.wav,Hi-hat Gong Gunshot_or_gunfire 
436251a7.wav,Laughter Squeak Cough 
4368932b.wav,Flute Saxophone Clarinet 
436bee29.wav,Cello Double_bass Clarinet 
43723640.wav,Bass_drum Knock Double_bass 
437240d8.wav,Clarinet Flute Saxophone 
4376e24a.wav,Bass_drum Double_bass Knock 
43797ad7.wav,Clarinet Flute Double_bass 
438807a4.wav,Acoustic_guitar Hi-hat Chime 
4394a26d.wav,Drawer_open_or_close Keys_jangling Squeak 
439acbcc.wav,Clarinet Saxophone Flute 
439e78ae.wav,Cello Acoustic_guitar Gong 
43a8dfc1.wav,Bass_drum Snare_drum Tearing 
43b55a5d.wav,Flute Clarinet Saxophone 
43cf9d13.wav,Acoustic_guitar Glockenspiel Gong 
43d8eea2.wav,Acoustic_guitar Gong Electric_piano 
43da9b4d.wav,Bass_drum Double_bass Knock 
43e0376c.wav,Bass_drum Gong Double_bass 
43e0f3a3.wav,Hi-hat Gunshot_or_gunfire Trumpet 
43e107d9.wav,Flute Clarinet Saxophone 
43e22dad.wav,Chime Telephone Fart 
43e2dc35.wav,Cowbell Violin_or_fiddle Trumpet 
43e5e3df.wav,Clarinet Saxophone Flute 
43f06615.wav,Clarinet Saxophone Cello 
43f62beb.wav,Clarinet Acoustic_guitar Saxophone 
440676f2.wav,Tearing Fart Squeak 
440e4313.wav,Oboe Trumpet Bark 
441b8b36.wav,Applause Fireworks Glockenspiel 
441f68a6.wav,Fart Tearing Bass_drum 
442122eb.wav,Acoustic_guitar Electric_piano Gong 
4421aca7.wav,Acoustic_guitar Glockenspiel Clarinet 
44301102.wav,Clarinet Saxophone Flute 
443a5ad9.wav,Bass_drum Electric_piano Gong 
443a8448.wav,Gong Acoustic_guitar Electric_piano 
44481c55.wav,Clarinet Saxophone Cello 
444e5a52.wav,Flute Saxophone Clarinet 
445d871d.wav,Clarinet Flute Saxophone 
44754cde.wav,Saxophone Oboe Clarinet 
447a55a5.wav,Clarinet Flute Saxophone 
44849d17.wav,Bass_drum Fart Gunshot_or_gunfire 
4485c487.wav,Trumpet Oboe Saxophone 
448757e5.wav,Writing Fireworks Tearing 
4493afc5.wav,Cello Gong Acoustic_guitar 
449d3555.wav,Trumpet Violin_or_fiddle Oboe 
449d6af5.wav,Applause Fireworks Shatter 
449d9159.wav,Double_bass Cello Saxophone 
44a42dd2.wav,Snare_drum Fireworks Bus 
44a6f376.wav,Clarinet Violin_or_fiddle Flute 
44c128ad.wav,Clarinet Saxophone Acoustic_guitar 
44d2ab87.wav,Bass_drum Fireworks Squeak 
44dc2132.wav,Acoustic_guitar Glockenspiel Gong 
44dd2d14.wav,Hi-hat Gunshot_or_gunfire Shatter 
44dd9e3d.wav,Violin_or_fiddle Clarinet Flute 
44e47a45.wav,Fireworks Snare_drum Drawer_open_or_close 
44e4f598.wav,Violin_or_fiddle Cowbell Gong 
44e718d7.wav,Applause Fireworks Shatter 
44ec65ad.wav,Cello Gong Acoustic_guitar 
44fbdcda.wav,Hi-hat Cowbell Gong 
4502efbb.wav,Finger_snapping Snare_drum Fireworks 
45058571.wav,Hi-hat Fireworks Shatter 
450737a6.wav,Hi-hat Squeak Bus 
450a1f1d.wav,Clarinet Saxophone Flute 
451ae01d.wav,Harmonica Violin_or_fiddle Trumpet 
451d1eb2.wav,Cowbell Violin_or_fiddle Acoustic_guitar 
452da28b.wav,Snare_drum Knock Trumpet 
453ad56d.wav,Bass_drum Gong Electric_piano 
453cf630.wav,Bass_drum Snare_drum Electric_piano 
4540623e.wav,Knock Bass_drum Fireworks 
454ba8cb.wav,Bass_drum Fart Gunshot_or_gunfire 
45546432.wav,Bark Burping_or_eructation Laughter 
4567c53c.wav,Double_bass Cello Acoustic_guitar 
456a12f6.wav,Gong Cello Acoustic_guitar 
456e055b.wav,Knock Drawer_open_or_close Trumpet 
456f7d5d.wav,Bass_drum Knock Double_bass 
458029d9.wav,Harmonica Laughter Squeak 
458ef7b4.wav,Violin_or_fiddle Harmonica Fireworks 
45931ee9.wav,Cello Violin_or_fiddle Saxophone 
45938169.wav,Trumpet Oboe Saxophone 
45976cf7.wav,Bass_drum Electric_piano Snare_drum 
45acd2f0.wav,Finger_snapping Scissors Snare_drum 
45ad265c.wav,Violin_or_fiddle Harmonica Squeak 
45af02b1.wav,Acoustic_guitar Gong Glockenspiel 
45b218b2.wav,Bass_drum Fart Gunshot_or_gunfire 
45d66815.wav,Oboe Saxophone Trumpet 
45d72a23.wav,Gong Acoustic_guitar Electric_piano 
45da6408.wav,Bass_drum Knock Snare_drum 
45da8abe.wav,Bass_drum Knock Writing 
45e681c2.wav,Microwave_oven Drawer_open_or_close Squeak 
45efe793.wav,Clarinet Glockenspiel Flute 
45f7e58b.wav,Gunshot_or_gunfire Snare_drum Fart 
45fbe67a.wav,Hi-hat Gunshot_or_gunfire Gong 
45fc6c9b.wav,Knock Trumpet Drawer_open_or_close 
45fd564e.wav,Trumpet Oboe Saxophone 
46121269.wav,Clarinet Saxophone Double_bass 
46186ebd.wav,Double_bass Cello Acoustic_guitar 
46200873.wav,Clarinet Flute Violin_or_fiddle 
462a705d.wav,Acoustic_guitar Cello Gong 
462c7777.wav,Acoustic_guitar Electric_piano Gong 
462ec068.wav,Violin_or_fiddle Cello Trumpet 
46321665.wav,Double_bass Cello Gong 
46380229.wav,Violin_or_fiddle Harmonica Cello 
463d4298.wav,Bus Squeak Shatter 
463de778.wav,Hi-hat Cowbell Shatter 
463e231d.wav,Cello Acoustic_guitar Clarinet 
4646a6e3.wav,Meow Squeak Flute 
464ae66b.wav,Tearing Computer_keyboard Applause 
465c6192.wav,Clarinet Flute Violin_or_fiddle 
46622a4c.wav,Squeak Bus Applause 
466647df.wav,Flute Violin_or_fiddle Cello 
4666bee5.wav,Oboe Saxophone Harmonica 
466e8bab.wav,Bass_drum Gong Electric_piano 
467c5a5a.wav,Violin_or_fiddle Harmonica Clarinet 
4683f13c.wav,Double_bass Cello Flute 
4698193e.wav,Shatter Finger_snapping Microwave_oven 
4699c352.wav,Bass_drum Electric_piano Gong 
46a20346.wav,Clarinet Saxophone Cello 
46a24375.wav,Flute Clarinet Chime 
46a4d46b.wav,Clarinet Flute Violin_or_fiddle 
46ab7601.wav,Violin_or_fiddle Cello Saxophone 
46aebc33.wav,Bass_drum Gong Electric_piano 
46b06055.wav,Oboe Saxophone Flute 
46b5a369.wav,Glockenspiel Electric_piano Acoustic_guitar 
46d15a22.wav,Squeak Fireworks Computer_keyboard 
46e1f70a.wav,Applause Chime Laughter 
46f07933.wav,Bass_drum Electric_piano Gong 
46f0b51b.wav,Double_bass Clarinet Cello 
4706cebd.wav,Cello Acoustic_guitar Double_bass 
471a6fca.wav,Cough Gunshot_or_gunfire Hi-hat 
471ab81d.wav,Saxophone Clarinet Flute 
47268a0a.wav,Oboe Flute Clarinet 
47333aac.wav,Hi-hat Gunshot_or_gunfire Tambourine 
4733f511.wav,Trumpet Oboe Saxophone 
473bd952.wav,Cello Clarinet Gong 
473e9a47.wav,Violin_or_fiddle Saxophone Clarinet 
4741ae62.wav,Bass_drum Acoustic_guitar Knock 
47494a3a.wav,Shatter Keys_jangling Scissors 
47538a81.wav,Clarinet Saxophone Flute 
47542ddc.wav,Bass_drum Electric_piano Gong 
